,User-ID,ISBN,Book-Rating
1024095,245645,0440211263,10
1024096,245645,0440212359,10
1024097,245645,0440213029,10
1024099,245645,0440220424,10
1024100,245645,0440221595,10
1024102,245645,0440223571,10
1024103,245645,0440224594,10
1024104,245645,0440235596,10
1024108,245645,0440407524,10
1024111,245645,0446300152,9
1024121,245645,0449204553,10
1024124,245645,0449242773,9
1024128,245645,0451192028,10
1024145,245645,0553256696,10
1024146,245645,0553268120,9
1024147,245645,0553272535,9
1024182,245645,0684872153,10
1024183,245645,0689711816,9
1024196,245645,0804113475,10
1024205,245645,0842329129,7
1024219,245645,0943233437,9
1024241,245649,0060988649,8
1024242,245649,006103018X,8
1024243,245649,0064407667,9
1024246,245649,0312195516,9
1024247,245649,0312305060,9
1024256,245649,0375702709,9
1024264,245649,0380698714,9
1024268,245649,0380804557,8
1024290,245649,0446670251,9
1024294,245649,0449300021,8
1024298,245649,0451168690,8
1024300,245649,0451191013,9
1024305,245649,0553109200,8
1024310,245649,059035342X,9
1024313,245649,0670894605,7
1024320,245649,0679735771,4
1024324,245649,0688170528,7
1024334,245650,0060195703,8
1024335,245650,0061000019,7
1024336,245650,0061000175,9
1024337,245650,0061009504,7
1024339,245650,0061092614,8
1024342,245650,0312963297,8
1024343,245650,0312969198,8
1024345,245650,0312980140,7
1024350,245650,0345416880,7
1024351,245650,034543448X,8
1024353,245650,038072121X,9
1024354,245650,0425163385,6
1024355,245650,0425182878,8
1024361,245650,0440224047,8
1024362,245650,0440225442,7
1024363,245650,0440235391,8
1024364,245650,0440236703,8
1024365,245650,0446604666,8
1024366,245650,0446611611,8
1024368,245650,044661193X,5
1024369,245650,0446667900,8
1024370,245650,0449003795,7
1024371,245650,0449208133,8
1024372,245650,044922046X,6
1024373,245650,0449223833,7
1024374,245650,0451408683,7
1024375,245650,0553571656,8
1024376,245650,0553578316,7
1024378,245650,0671617028,9
1024379,245650,0679732411,10
1024380,245650,0679770151,7
1024382,245650,074340615X,8
1024383,245650,0743411439,8
1024391,245655,0140361219,5
1024392,245655,0151002630,8
1024397,245655,034536208X,8
1024398,245655,034540047X,7
1024401,245655,0375725784,9
1024403,245655,038572179X,9
1024405,245655,0439064872,7
1024406,245655,0446387878,7
1024407,245655,0446391301,9
1024408,245655,0446673544,5
1024410,245655,0684852217,6
1024415,245660,0312291639,8
1024418,245660,0440241413,8
1024419,245660,0446611085,10
1024420,245660,0515090379,7
1024421,245660,0515136263,8
1024422,245660,067103619X,8
1024423,245660,0743411250,8
1024499,245729,3257211945,6
1024506,245729,3596214629,7
1024535,245750,0020442203,10
1024536,245750,0020442408,8
1024592,245782,0446522570,7
1024594,245782,0553582763,10
1024598,245782,0743417682,10
1024599,245782,0767916069,2
1024715,245827,006016848X,5
1024723,245827,0061000043,5
1024763,245827,0064471063,5
1024814,245827,014034294X,5
1024825,245827,0141301066,5
1024831,245827,0156007819,5
1024883,245827,0316693715,10
1024900,245827,0345358031,5
1024909,245827,0345404793,5
1024912,245827,0345425308,5
1024943,245827,0374332657,10
1024944,245827,0375400117,5
1024945,245827,0375502025,5
1024959,245827,0380709538,10
1024964,245827,0380754843,5
1024967,245827,0380805995,5
1024983,245827,0394742117,5
1025003,245827,0399135782,9
1025004,245827,0399137734,10
1025007,245827,0399141146,10
1025023,245827,0425152898,5
1025028,245827,0425166171,5
1025047,245827,0439139597,5
1025091,245827,0440221471,5
1025094,245827,0440224071,5
1025096,245827,0440224675,5
1025133,245827,0440998050,10
1025134,245827,044100315X,10
1025152,245827,0446600660,5
1025168,245827,0448095017,5
1025208,245827,0451183665,10
1025210,245827,0451186362,5
1025212,245827,0451190521,5
1025213,245827,0451190548,5
1025214,245827,0451190572,5
1025225,245827,0452261368,10
1025245,245827,0515110396,5
1025250,245827,0515121487,5
1025322,245827,055357230X,5
1025431,245827,0590453661,5
1025454,245827,0590466186,5
1025459,245827,0590477382,5
1025468,245827,0590483404,7
1025470,245827,0590483455,5
1025513,245827,0590629794,5
1025532,245827,0590877437,5
1025546,245827,0590997289,5
1025554,245827,0671004573,5
1025557,245827,0671020951,5
1025562,245827,0671038184,8
1025578,245827,0671670689,5
1025598,245827,0671758896,5
1025631,245827,0684855380,8
1025856,245827,0887307884,5
1026301,245864,0345409876,10
1026351,245864,0451198638,9
1026441,245925,0060175400,10
1026443,245925,0345434773,8
1026448,245925,0399148027,10
1026455,245925,0679432477,10
1026456,245925,0679450041,9
1026831,245963,0345351959,10
1027191,245963,0380899825,3
1027399,245963,0425130711,10
1027423,245963,0425170349,10
1027655,245963,0446516538,2
1027748,245963,0449242072,10
1028073,245963,0553274295,10
1028373,245963,0671798782,4
1028495,245963,0767900383,9
1029037,245976,0671534718,9
1029038,245976,0671670646,9
1029039,245976,0671695142,9
1029041,245976,0786881852,9
1029111,246000,0345311809,7
1029112,246000,0345342968,8
1029117,246000,0345380371,9
1029121,246000,0345391802,6
1029122,246000,0345391810,8
1029139,246000,0425115801,8
1029169,246000,0553274503,9
1029171,246000,0553280414,3
1029184,246000,0671027344,7
1029209,246000,0812550706,9
1029210,246000,0812550757,10
1029252,246036,0060392452,2
1029268,246036,0399137734,6
1029271,246036,0425081818,7
1029272,246036,0440343194,9
1029373,246156,0061020710,9
1029378,246156,0099464810,8
1029379,246156,0099747200,8
1029381,246156,014023604X,7
1029386,246156,0140430164,10
1029401,246156,0312969252,6
1029465,246156,0440419468,10
1029475,246156,0446611212,7
1029477,246156,0449221490,8
1029479,246156,0452284295,7
1029481,246156,0505525526,8
1029485,246156,051513239X,6
1029486,246156,051513628X,7
1029502,246156,0571197639,10
1029511,246156,0595256368,7
1029512,246156,0670031909,10
1029516,246156,0671867156,9
1029541,246156,0805462996,6
1029556,246156,0898159954,10
1029565,246156,0965834581,3
1029569,246156,1551666022,8
1029583,246156,1573227889,8
1029584,246156,1573229725,10
1029585,246156,1576738582,6
1029667,246216,006101351X,8
1029669,246216,0141002077,8
1029671,246216,0312983379,6
1029673,246216,0316777730,7
1029677,246216,0375757147,7
1029679,246216,0425179613,6
1029683,246216,067976402X,9
1029685,246216,0743203178,7
1029715,246230,0312973055,10
1029716,246230,0440222656,8
1029717,246230,0440225701,9
1029722,246230,0842342702,7
1029723,246230,0971880107,6
1029732,246246,0345345053,5
1029735,246246,067169507X,10
1029736,246246,0679733760,5
1029739,246246,0812548051,10
1029741,246246,0875421180,10
1029754,246247,0156027321,10
1029759,246247,0345285980,8
1029763,246247,0345348656,10
1029783,246247,0394809378,9
1029791,246247,0439064864,9
1029793,246247,0439425220,10
1029803,246247,0486250334,10
1029804,246247,052594673X,8
1029808,246247,0553351397,10
1029810,246247,0575063483,10
1029812,246247,0590353403,9
1029815,246247,0671601075,8
1029821,246247,0679843655,8
1029846,246247,0836213319,10
1029848,246247,084232920X,8
1029850,246247,0842329242,5
1029851,246247,0842329250,9
1029852,246247,0842329269,7
1029853,246247,0842329285,8
1029859,246247,0871135809,6
1029876,246247,1566400201,10
1029877,246247,1566404398,10
1029933,246311,0060081961,8
1029936,246311,0060188731,10
1029944,246311,0060972777,10
1029946,246311,0060976241,10
1029948,246311,0060981180,10
1029949,246311,0061097314,6
1029950,246311,0066209773,9
1029952,246311,0140131558,8
1029953,246311,0140143505,10
1029955,246311,0140250948,9
1029956,246311,0140288503,9
1029959,246311,0142002267,9
1029961,246311,015100692X,8
1029962,246311,0151008116,6
1029966,246311,0312187688,8
1029969,246311,0312255012,9
1029972,246311,0312278675,8
1029973,246311,0312282990,10
1029974,246311,0312421036,10
1029975,246311,0316096199,9
1029976,246311,0316198951,8
1029978,246311,0316316962,10
1029979,246311,0316666343,9
1029982,246311,0345326490,9
1029984,246311,0345416260,4
1029985,246311,0374121230,10
1029989,246311,0375406182,10
1029990,246311,0375410546,7
1029991,246311,0375412824,7
1029993,246311,0375503803,10
1029995,246311,0375507876,6
1029998,246311,0375703764,6
1030000,246311,0375704027,6
1030001,246311,0375705856,10
1030002,246311,0375706410,9
1030003,246311,0375724834,7
1030004,246311,0375725784,9
1030005,246311,0375726403,9
1030007,246311,038000321X,9
1030009,246311,0380718839,8
1030010,246311,0380731851,8
1030011,246311,0380973650,8
1030015,246311,0385473788,10
1030016,246311,0385489129,7
1030017,246311,0385490445,8
1030018,246311,0385492081,9
1030020,246311,0385494785,9
1030021,246311,0385495641,9
1030023,246311,038549744X,9
1030024,246311,0385503954,8
1030028,246311,0393046974,10
1030033,246311,0395353009,9
1030042,246311,0446672351,8
1030044,246311,0449211479,9
1030045,246311,0449214192,7
1030049,246311,0486266850,10
1030050,246311,0486268780,10
1030052,246311,0517093650,10
1030055,246311,0553268929,6
1030056,246311,0553268937,10
1030057,246311,0553279378,9
1030059,246311,0553296981,10
1030062,246311,0618173870,9
1030064,246311,0670030643,8
1030065,246311,0670031909,6
1030066,246311,0671015648,6
1030067,246311,067162461X,10
1030071,246311,0679439382,7
1030072,246311,0679457526,9
1030078,246311,0679731725,10
1030081,246311,0679735909,5
1030084,246311,0679762108,9
1030085,246311,0679775439,8
1030086,246311,0679781587,9
1030089,246311,0684874350,10
1030091,246311,0743410653,8
1030092,246311,0767902890,10
1030093,246311,0786866020,7
1030095,246311,0786885688,7
1030105,246311,0871136791,10
1030121,246311,1565122968,6
1030123,246311,1565123638,5
1030126,246311,1573222259,8
1030128,246311,1573227331,7
1030129,246311,1573228214,7
1030131,246311,1573229725,8
1030138,246313,0060542845,7
1030142,246313,043942089X,10
1030144,246313,0451411013,10
1030145,246313,0765342510,8
1030158,246318,0440201969,9
1030178,246318,1573225789,10
1030260,246388,0142004235,8
1030261,246388,0316096199,8
1030262,246388,0316776963,8
1030263,246388,0385484518,7
1030265,246388,074321689X,9
1030266,246388,0743417682,9
1030453,246470,0061096083,10
1030468,246470,044021145X,5
1030476,246470,0553580221,8
1030483,246470,0671027662,8
1030488,246470,0743455967,10
1030489,246470,0786867647,9
1030501,246470,1551667193,9
1030502,246470,1551668300,9
1030504,246470,1551669293,9
1030537,246483,0446601985,2
1030538,246483,0449217205,9
1030545,246483,0767907809,4
1030561,246507,0060085452,7
1030562,246507,0060096195,8
1030573,246507,0142001430,7
1030575,246507,0142002267,7
1030579,246507,0312243022,5
1030583,246507,0312969252,6
1030585,246507,0312983824,7
1030586,246507,0316666343,8
1030596,246507,0385336772,8
1030597,246507,0385424728,7
1030599,246507,0385504209,8
1030601,246507,0385722435,8
1030603,246507,0385730586,9
1030612,246507,0440414806,9
1030613,246507,0446356611,8
1030614,246507,0446515078,7
1030617,246507,0451166892,10
1030619,246507,0452284449,7
1030633,246507,0688084915,8
1030635,246507,0743418204,7
1030637,246507,0743464672,8
1030639,246507,0767905202,7
1030674,246512,0399136150,9
1030675,246512,0399143904,10
1030676,246512,0399144463,10
1030677,246512,039914563X,10
1030678,246512,0399148701,10
1030679,246512,039915079X,10
1030680,246512,042510107X,10
1030681,246512,0425120279,10
1030682,246512,0425122123,9
1030683,246512,0425134350,10
1030687,246512,0671027387,10
1030693,246512,0679723110,9
1030696,246512,0786888067,10
1030700,246512,0916441822,10
1030704,246512,1581346085,9
1030709,246513,006008460X,7
1030710,246513,0060086386,8
1030711,246513,006016848X,9
1030718,246513,0060932813,10
1030719,246513,0060938455,9
1030723,246513,0060974990,9
1030799,246513,0385335482,10
1030800,246513,0385335881,9
1030805,246513,038550926X,10
1030807,246513,0385720726,7
1030817,246513,0440117437,9
1030819,246513,0440173922,9
1030820,246513,0440184053,9
1030821,246513,0440193613,9
1030823,246513,0440222842,9
1030828,246513,0440241162,9
1030829,246513,0440324971,5
1030830,246513,0440486599,7
1030831,246513,0440509238,8
1030832,246513,0446310492,9
1030838,246513,0446607657,7
1030841,246513,0446610038,10
1030842,246513,0446611085,10
1030864,246513,0609804138,4
1030874,246513,0671014188,9
1030884,246513,0671727583,5
1030886,246513,0671793489,10
1030890,246513,0684818868,7
1030896,246513,0688177751,9
1030897,246513,0696217120,9
1030900,246513,0743418204,9
1030902,246513,0743457536,10
1030906,246513,0757300065,10
1030909,246513,0765108674,8
1030912,246513,0786869216,8
1030913,246513,078688939X,7
1030940,246513,1558746226,10
1030941,246513,1558746625,9
1030947,246513,1570613818,9
1030953,246513,1576734781,9
1030971,246528,0140278826,5
1030976,246528,0316782505,7
1030983,246528,044021145X,5
1030984,246528,0440214041,5
1030985,246528,0440218071,5
1030986,246528,044022165X,5
1031000,246528,0915230151,6
1031002,246528,1853260002,9
1031059,246597,0380752298,8
1031060,246597,0380842939,7
1031061,246597,0517093650,9
1031062,246597,0811825558,8
1031107,246617,0060971479,8
1031138,246617,0099521016,9
1031141,246617,0099747200,8
1031153,246617,0140012486,10
1031157,246617,0140018328,7
1031172,246617,0140089225,10
1031179,246617,0140167773,7
1031180,246617,0140178724,9
1031193,246617,0140283706,7
1031212,246617,0140621903,10
1031302,246617,0345342968,7
1031316,246617,0380718758,8
1031318,246617,0380778726,7
1031350,246617,0451163966,8
1031355,246617,0486275507,7
1031406,246617,0679781587,7
1031453,246617,0749301341,7
1031474,246617,0802130119,7
1031514,246617,1857022424,8
1031576,246634,0060517794,8
1031585,246634,0151008116,8
1031587,246634,0312195516,10
1031590,246634,0316096199,8
1031591,246634,0316666343,9
1031592,246634,0316690619,8
1031593,246634,0316777722,7
1031595,246634,0345273303,7
1031598,246634,0345424719,8
1031602,246634,0374199698,9
1031603,246634,0375400117,10
1031606,246634,0375726403,9
1031607,246634,0385265700,6
1031608,246634,0385490445,8
1031609,246634,0385504209,9
1031622,246634,0515127833,5
1031634,246634,0743237196,9
1031635,246634,0767900383,4
1031638,246634,1573220221,7
1031699,246655,0312243022,5
1031700,246655,0312284683,7
1032351,246655,0385319002,7
1032357,246655,039480029X,10
1032377,246655,0425146421,7
1032386,246655,0425178234,9
1032418,246655,0440222656,8
1032419,246655,0440223202,9
1032430,246655,0440466334,5
1032435,246655,0446322180,5
1032524,246655,0515131741,9
1032586,246655,0553580221,9
1032607,246655,0671027662,9
1032635,246655,0671689746,5
1032683,246655,0761107568,9
1032695,246655,078688939X,7
1032780,246655,1551666014,5
1033128,246671,0671702505,9
1033133,246671,067173783X,10
1033254,246678,000649840X,2
1033309,246678,0586090363,10
1033416,246759,0060929790,8
1033417,246759,0060929871,6
1033418,246759,0060932139,5
1033420,246759,0099387913,8
1033421,246759,0140132708,7
1033422,246759,0140186409,4
1033424,246759,0312195516,5
1033425,246759,0345342968,5
1033426,246759,0374199698,8
1033427,246759,0375400117,6
1033428,246759,0393312836,5
1033430,246759,0446310786,8
1033431,246759,0446608955,4
1033432,246759,0446670251,5
1033433,246759,0451524497,5
1033434,246759,0451526341,7
1033435,246759,0451527097,3
1033436,246759,0452262933,7
1033438,246759,0553265954,5
1033439,246759,0671510126,8
1033440,246759,0671727796,5
1033441,246759,0671880314,7
1033442,246759,0679723161,8
1033443,246759,0679745203,6
1033444,246759,0679774386,6
1033445,246759,0684833395,4
1033446,246759,0684865742,7
1033447,246759,0684874350,8
1033448,246759,0743243307,5
1033451,246759,1573229571,3
1033456,246766,006016848X,5
1033462,246766,0345392825,5
1033463,246766,0394571029,5
1033464,246766,0394800168,5
1033465,246766,044651652X,5
1033466,246766,0451167716,5
1033470,246766,0571198775,9
1033476,246766,0786881852,5
1033488,246776,0060934425,8
1033492,246776,0099771519,9
1033493,246776,0099866005,10
1033498,246776,0140265988,9
1033504,246776,0140441204,7
1033514,246776,0142001430,9
1033516,246776,0156012197,10
1033517,246776,015602943X,10
1033520,246776,0261102362,10
1033524,246776,0312979479,10
1033526,246776,0316601950,9
1033527,246776,0316602051,8
1033541,246776,038572179X,9
1033544,246776,0425169871,5
1033559,246776,0451524829,9
1033560,246776,0451526562,8
1033572,246776,0671510053,8
1033576,246776,0684862719,9
1033579,246776,0743418174,8
1033623,246782,3442433495,5
1033625,246782,3442442508,8
1033670,246798,0099521016,6
1033673,246798,0140119906,9
1033676,246798,0140430059,5
1033677,246798,0140430164,7
1033678,246798,0140430474,8
1033679,246798,0140430725,8
1033684,246798,0140440410,8
1033687,246798,0156027321,8
1033702,246798,0486264785,8
1033721,246798,1861976127,8
1033731,246820,006017613X,7
1033733,246820,0316781010,10
1033734,246820,0375501347,8
1033738,246820,0394572343,9
1033739,246820,0399145079,8
1033740,246820,0399148027,9
1033743,246820,0670896764,7
1033846,246863,0099800209,9
1033847,246863,014012389X,7
1033852,246863,0571135390,9
1033853,246863,1853260010,9
1033854,246863,1853260207,9
1033981,246959,0060513640,10
1033982,246959,0060932759,10
1033984,246959,0099288850,8
1033989,246959,0312305060,10
1034003,246959,0446676071,10
1034008,246959,0452282152,10
1034009,246959,0452282829,9
1034014,246959,0553377868,10
1034015,246959,055356160X,9
1034061,247010,0061020680,9
1034063,247010,0061020702,8
1034066,247010,0375706771,8
1034068,247010,0385504209,10
1034074,247010,0515132020,9
1034076,247010,0671027360,9
1034077,247010,0671027662,9
1034078,247010,067976402X,8
1034128,247055,0060514930,8
1034138,247055,0312990456,8
1034141,247055,0316666343,9
1034142,247055,0316779490,3
1034149,247055,0345366239,9
1034153,247055,0345462270,8
1034178,247055,0399149155,7
1034179,247055,0399149848,10
1034188,247055,0425148297,8
1034191,247055,0425153789,8
1034192,247055,0425155188,8
1034193,247055,0425157628,8
1034194,247055,0425160394,8
1034196,247055,0425163717,8
1034223,247055,0451202317,10
1034224,247055,0451204301,10
1034231,247055,0515122491,8
1034232,247055,0515128600,7
1034234,247055,0515133302,8
1034236,247055,0515135739,7
1034249,247055,0671004530,6
1034271,247055,0743444051,7
1034290,247055,0836218515,7
1034291,247055,0836220625,8
1034306,247055,193212800X,10
1034313,247060,0345384369,7
1034317,247060,0425107469,9
1034318,247060,0425121259,6
1034320,247060,0425154092,7
1034326,247060,0446672211,6
1034327,247060,0449003795,6
1034328,247060,0449219364,8
1034331,247060,0451142934,8
1034333,247060,0451173139,5
1034334,247060,0451192028,8
1034335,247060,0553258001,5
1034337,247060,0553580191,7
1034338,247060,0553580221,9
1034339,247060,0553582755,7
1034342,247060,0671731424,7
1034345,247060,0743436210,5
1034346,247060,0743460529,8
1034419,247108,3746614007,10
1034436,247129,0061059064,8
1034437,247129,0061093653,7
1034448,247129,0312924585,7
1034452,247129,0330331973,10
1034455,247129,0345361792,8
1034456,247129,0345369947,7
1034457,247129,0345370775,7
1034458,247129,0345422384,6
1034460,247129,0380002930,8
1034461,247129,0380804557,10
1034463,247129,0394572300,8
1034464,247129,0395177111,7
1034467,247129,0425160394,7
1034468,247129,042517140X,7
1034473,247129,0440206154,7
1034474,247129,0440224594,6
1034475,247129,0440224675,8
1034479,247129,0446601241,8
1034481,247129,0446603805,9
1034482,247129,0446604801,7
1034483,247129,0446606189,8
1034484,247129,0446607657,8
1034485,247129,0446610038,10
1034487,247129,0451451384,10
1034491,247129,0515121495,5
1034494,247129,0552998877,6
1034495,247129,0553250426,7
1034498,247129,0553580221,8
1034500,247129,0553582135,8
1034501,247129,0553582747,8
1034505,247129,0670869902,3
1034509,247129,0679781587,9
1034513,247129,0747532745,8
1034514,247129,0747546290,8
1034515,247129,0749311207,8
1034519,247129,0762406984,10
1034525,247129,0842329218,9
1034528,247129,0849911788,8
1034532,247129,0891075275,8
1034533,247129,0891076182,7
1034659,247201,0330334026,6
1034673,247201,0425154092,8
1034676,247201,0440220440,8
1034705,247201,0778320103,6
1034707,247201,0805019375,6
1034710,247201,0971880107,7
1034771,247240,0060086246,9
1034772,247240,0060740450,10
1034773,247240,0060928336,8
1034774,247240,0060930535,3
1034775,247240,0060987561,10
1034776,247240,0064471195,10
1034777,247240,014028009X,9
1034778,247240,0140293248,9
1034779,247240,0312195516,8
1034780,247240,0312990456,9
1034781,247240,0316601950,7
1034782,247240,0345301110,3
1034783,247240,0345439104,2
1034786,247240,0375725784,7
1034787,247240,038000321X,8
1034788,247240,038082101X,8
1034789,247240,0385420161,9
1034790,247240,0385504209,4
1034791,247240,0440223202,9
1034792,247240,0440439884,7
1034793,247240,0451527097,10
1034794,247240,0452282152,6
1034795,247240,0452282829,5
1034796,247240,0553802496,8
1034798,247240,0671021001,8
1034799,247240,0679781587,9
1034801,247240,080213825X,1
1034808,247241,0312980159,7
1034814,247241,0373483503,7
1034815,247241,0373483694,6
1034827,247241,0385479484,5
1034828,247241,0425192938,8
1034830,247241,0440213290,6
1034831,247241,0440224594,8
1034834,247241,044922046X,7
1034835,247241,0451202317,7
1034838,247241,0515114693,8
1034839,247241,0515116750,7
1034840,247241,051511779X,6
1034841,247241,051512317X,7
1034842,247241,0515128546,8
1034843,247241,0515128554,9
1034844,247241,0515132020,8
1034847,247241,0553564528,9
1034849,247241,0553571885,7
1034850,247241,0553572040,7
1034851,247241,0553574663,6
1034852,247241,0553582526,8
1034856,247241,0671042262,8
1034857,247241,0671042572,7
1034858,247241,0671450344,8
1034871,247241,0743457781,6
1034875,247241,0805061835,6
1034880,247241,1551668300,8
1034903,247278,0345441036,10
1034904,247278,042514545X,9
1034905,247278,0425151379,8
1034906,247278,0425156966,7
1034918,247278,0671867156,10
1034919,247278,0743456866,9
1034994,247423,0156006529,9
1035006,247423,0446605239,10
1035007,247423,0446606812,9
1035008,247423,0446609404,8
1035010,247423,0446691798,7
1035038,247429,0140099832,10
1035044,247429,0140390030,10
1035045,247429,0140430059,10
1035047,247429,0140430105,10
1035048,247429,0140430164,10
1035050,247429,0140430423,10
1035051,247429,0140430474,10
1035053,247429,0140430725,10
1035066,247429,0312113420,10
1035071,247429,0345339681,10
1035072,247429,0345339703,10
1035084,247429,0380001411,10
1035085,247429,0380698919,10
1035137,247429,0553213148,10
1035138,247429,0553213156,10
1035139,247429,0553213164,10
1035144,247429,0553562967,10
1035161,247429,0684859300,10
1035200,247429,0805462996,10
1035220,247429,0842314296,9
1035316,247429,0931674085,10
1035335,247429,096463161X,10
1035376,247444,0345354923,5
1035379,247444,0385318073,4
1035380,247444,0385479565,8
1035381,247444,0425124347,4
1035382,247444,0425128164,5
1035383,247444,0425163407,8
1035384,247444,0425175405,7
1035385,247444,0446519081,5
1035386,247444,0553574574,5
1035389,247444,0812575911,9
1035392,247447,0060083298,9
1035395,247447,0060234814,9
1035401,247447,0060542128,10
1035402,247447,0060549270,9
1035405,247447,0061032093,8
1035421,247447,0141001771,8
1035429,247447,0312966091,9
1035430,247447,0312966970,9
1035431,247447,0312971346,9
1035433,247447,0312974256,9
1035438,247447,0312980140,9
1035441,247447,0312983867,9
1035442,247447,0312986343,8
1035445,247447,0312990456,8
1035468,247447,0345453816,8
1035478,247447,0373243286,9
1035482,247447,0373250185,8
1035485,247447,0373250274,8
1035493,247447,0373483503,9
1035499,247447,0373691300,7
1035518,247447,0380017601,10
1035522,247447,0380725703,7
1035524,247447,0380753006,9
1035535,247447,0380782332,10
1035545,247447,0380802309,8
1035551,247447,0380808080,9
1035552,247447,0380808307,8
1035554,247447,0380811065,10
1035555,247447,0380811073,10
1035568,247447,0380899531,9
1035578,247447,0399151540,10
1035586,247447,0425168131,9
1035587,247447,042517140X,10
1035588,247447,0425173631,8
1035590,247447,0425178579,9
1035593,247447,042518630X,8
1035594,247447,0425189031,9
1035600,247447,043935806X,9
1035602,247447,0440212561,10
1035612,247447,0440241049,9
1035613,247447,0440241057,8
1035616,247447,0440241162,7
1035619,247447,0440484332,9
1035620,247447,0441000916,9
1035623,247447,0441304834,8
1035625,247447,0445406518,9
1035626,247447,0446310786,8
1035627,247447,0446354732,8
1035628,247447,0446356611,9
1035629,247447,0446356832,8
1035640,247447,0446608955,9
1035643,247447,0446610399,10
1035644,247447,0446610542,8
1035645,247447,0446610550,7
1035647,247447,0446611727,9
1035657,247447,0449006840,8
1035662,247447,0451204301,10
1035666,247447,0452266564,9
1035668,247447,0452281458,9
1035674,247447,0515114006,9
1035676,247447,0515118656,8
1035677,247447,0515120618,9
1035678,247447,0515122491,9
1035682,247447,0515128554,7
1035685,247447,0515130966,7
1035686,247447,0515131229,8
1035687,247447,0515132020,9
1035688,247447,0515132187,9
1035689,247447,051513287X,10
1035696,247447,0515135062,9
1035699,247447,0515136530,10
1035708,247447,0553292722,6
1035713,247447,0553296981,10
1035717,247447,0553382349,9
1035721,247447,0553564528,7
1035730,247447,0553579606,8
1035734,247447,055358183X,8
1035736,247447,0553582127,9
1035738,247447,0553582143,9
1035741,247447,0553586122,9
1035744,247447,059035342X,10
1035757,247447,0671001795,8
1035758,247447,0671003348,9
1035759,247447,0671003356,10
1035770,247447,0671027573,8
1035771,247447,0671032992,8
1035776,247447,0671516922,8
1035777,247447,0671525743,8
1035778,247447,0671525832,9
1035780,247447,0671568841,9
1035784,247447,0671695304,10
1035785,247447,0671702505,9
1035787,247447,0671737600,8
1035788,247447,0671737627,9
1035789,247447,0671737805,8
1035790,247447,0671744208,9
1035791,247447,0671744216,9
1035793,247447,0671776096,10
1035794,247447,0671776800,10
1035796,247447,0671795538,10
1035798,247447,067187098X,9
1035800,247447,0671880608,9
1035812,247447,0758201346,7
1035829,247447,0804120021,9
1035859,247447,155166951X,9
1035861,247447,1558747346,9
1035933,247518,0312971346,6
1035934,247518,0446608483,7
1035935,247518,0446609145,8
1035936,247518,0451204115,6
1035938,247518,0553292722,7
1035939,247518,0553580302,7
1035940,247518,0884046818,5
1035956,247521,0440411254,10
1035962,247521,0486268705,10
1035967,247521,0590404008,10
1035975,247521,0804106436,9
1035991,247537,0385498721,8
1035992,247537,0393317552,9
1035993,247537,0393319296,6
1035996,247537,0553562738,9
1036000,247537,1573228214,8
1036036,247583,0140622020,3
1036038,247583,0385605331,7
1036046,247583,0971880107,1
1036103,247626,0345384369,10
1036104,247626,0345412214,5
1036106,247626,0425144429,7
1036107,247626,044029584X,5
1036108,247626,0446364754,7
1036112,247626,055356160X,8
1036113,247626,0553571885,10
1036114,247626,0553801929,4
1036115,247626,0671722131,9
1036116,247626,0771099894,10
1036139,247664,0062505319,7
1036142,247664,0316601950,7
1036143,247664,0345369947,5
1036148,247664,055356451X,7
1036149,247664,0609610597,7
1036150,247664,0609804138,9
1036155,247664,0804106304,6
1036309,247752,0060542128,9
1036341,247752,0380718332,10
1036342,247752,0380718340,10
1036354,247752,0380820889,10
1036357,247752,0394551907,10
1036367,247752,0425147622,10
1036368,247752,0425148297,10
1036372,247752,0425154092,10
1036374,247752,0425157628,9
1036378,247752,0425163407,10
1036381,247752,0425169863,10
1036382,247752,042517140X,10
1036386,247752,0425175405,10
1036389,247752,0425180638,10
1036410,247752,044022473X,8
1036425,247752,0446601241,10
1036445,247752,0451204301,9
1036479,247752,055356451X,10
1036480,247752,0553564528,10
1036481,247752,0553569910,10
1036488,247752,0553578022,10
1036490,247752,0553581554,10
1036491,247752,0553582127,9
1036493,247752,0553582143,10
1036494,247752,0553582526,8
1036497,247752,0553583468,10
1036498,247752,0553583573,9
1036499,247752,0553584375,9
1036500,247752,0553584510,10
1036501,247752,0553585118,10
1036533,247752,0671867113,10
1036536,247752,0679429220,10
1036539,247752,0684195984,10
1036580,247752,1551660717,10
1036591,247752,1551669633,10
1036594,247752,1558743316,10
1036668,247829,0060392452,9
1036670,247829,0060938455,8
1036676,247829,0375502238,10
1036677,247829,0385505833,7
1036679,247829,0395683297,7
1036688,247829,0743418174,10
1036689,247829,0743418190,10
1036690,247829,0805063889,8
1036698,247840,0060976624,9
1036704,247840,0312965338,7
1036706,247840,0316776963,10
1036708,247840,0345424719,9
1036717,247840,0385722206,9
1036720,247840,0452280818,7
1036731,247840,068484267X,8
1036736,247840,1573225517,10
1036737,247840,1573227331,10
1036738,247840,1573228214,10
1036739,247840,1573228583,10
1036740,247840,1573229326,9
1036768,247852,0140378278,10
1036774,247852,0345384369,7
1036775,247852,0345413873,7
1036776,247852,0345413881,8
1036777,247852,034541389X,8
1036778,247852,0345452569,7
1036782,247852,0380780860,8
1036783,247852,0380793660,8
